metric_name,dimension,label
monthly_plan_active_members,payment_status,Payment Status
net_new_members_eom,enrollment_status,Enrollment Status
net_new_members_eom,membership_membership_status,Membership Status
net_new_members_eom,clinic,Clinic
net_new_members_eom,primary_care_provider,PCP
net_new_members_eom,payment_status,Payment Status
net_paying_growth_eom,enrollment_status,Enrollment Status
net_paying_growth_eom,membership_membership_status,Membership Status
net_paying_growth_eom,clinic,Clinic
net_paying_growth_eom,primary_care_provider,PCP
net_paying_growth_eom,payment_status,Payment Status
new_gm_members_eom,enrollment_status,Enrollment Status
new_gm_members_eom,membership_membership_status,Membership Status
new_gm_members_eom,clinic,Clinic
new_gm_members_eom,primary_care_provider,PCP
new_gm_members_eom,payment_status,Payment Status
new_paying_members_eom,enrollment_status,Enrollment Status
new_paying_members_eom,membership_membership_status,Membership Status
new_paying_members_eom,clinic,Clinic
new_paying_members_eom,primary_care_provider,PCP
new_paying_members_eom,payment_status,Payment Status
nps_delta,enrollment_status,Enrollment Status
nps_delta,membership_membership_status,Membership Status
nps_delta,clinic,Clinic
nps_delta,primary_care_provider,PCP
nps_delta,payment_status,Payment Status
nps_detractors,enrollment_status,Enrollment Status
nps_detractors,membership_membership_status,Membership Status
nps_detractors,clinic,Clinic
nps_detractors,primary_care_provider,PCP
nps_detractors,payment_status,Payment Status
nps_promoters,enrollment_status,Enrollment Status
nps_promoters,membership_membership_status,Membership Status
nps_promoters,clinic,Clinic
nps_promoters,primary_care_provider,PCP
nps_promoters,payment_status,Payment Status
nps_response_count,enrollment_status,Enrollment Status
nps_response_count,membership_membership_status,Membership Status
nps_response_count,clinic,Clinic
nps_response_count,primary_care_provider,PCP
nps_response_count,payment_status,Payment Status
paying_billable_members_eom,enrollment_status,Enrollment Status
paying_billable_members_eom,membership_membership_status,Membership Status
paying_billable_members_eom,clinic,Clinic
paying_billable_members_eom,primary_care_provider,PCP
paying_billable_members_eom,payment_status,Payment Status
paying_members_eom,enrollment_status,Enrollment Status
paying_members_eom,membership_membership_status,Membership Status
paying_members_eom,clinic,Clinic
paying_members_eom,primary_care_provider,PCP
paying_members_eom,payment_status,Payment Status
total_members_eom,enrollment_status,Enrollment Status
total_members_eom,membership_membership_status,Membership Status
total_members_eom,clinic,Clinic
total_members_eom,primary_care_provider,PCP
total_members_eom,payment_status,Payment Status
patients_with_care_plan,has_active_cm_care_plan,Has Active CM Care Plan
patients_with_care_plan,has_active_cm_with_events,Has Active CM With Events
panel_size,has_active_cm_care_plan,Has Active CM Care Plan
panel_size,has_active_cm_with_events,Has Active CM With Events
panel_size_current,has_active_cm_care_plan,Has Active CM Care Plan
panel_size_current,has_active_cm_with_events,Has Active CM With Events
mini_cog_awv_completed_count,clinic_name,Clinic
mini_cog_awv_completed_count,provider_name,Provider
mini_cog_awv_completed_count,mini_cog_score_bucket,Mini-Cog Score
mini_cog_scored_count,clinic_name,Clinic
mini_cog_scored_count,provider_name,Provider
mini_cog_scored_count,mini_cog_score_bucket,Mini-Cog Score
mini_cog_completion_rate,clinic_name,Clinic
mini_cog_completion_rate,provider_name,Provider
mini_cog_positive_screen_rate,clinic_name,Clinic
mini_cog_positive_screen_rate,provider_name,Provider
mini_cog_missing_count,clinic_name,Clinic
mini_cog_missing_count,provider_name,Provider
analytics_awv_gap_rate,analytics_awv_ytd_status,AWV YTD Status
analytics_awv_gap_rate,attributed_payor,Attributed Payor
analytics_awv_gap_rate,attribution_status,Attribution Status
analytics_awv_gap_rate,awv_eligibility_source,AWV Eligibility Source
analytics_awv_gap_rate,clinic,Clinic
analytics_awv_gap_rate,is_active_patient,Active Patient?
analytics_awv_gap_rate,is_analytics_awv_eligible,AWV Eligible?
analytics_awv_gap_rate,medicare_category,Medicare Category
analytics_awv_gap_rate,primary_payor,Primary Payor
analytics_awv_gap_rate,primary_product_type,Primary Product Type
analytics_awv_gap_rate,provider_id,Primary Provider ID
analytics_awv_gap_rate,provider_name,Primary Provider
analytics_awv_gap_rate,sf_mddo_status,SF MDDO Status
appointments_total_appointments,is_awv,Is AWV
appointments_total_appointments,clinic_name,Clinic
appointments_total_appointments,provider_name,Provider
appointments_total_appointments,scheduling_channel,Scheduling Channel
appointments_total_appointments,appointment_type_name,Appointment Type
appointments_total_appointments,is_future_appointment,Future?
appointments_total_appointments,is_cancelled,Cancelled?
appointments_total_appointments,is_behavioral_health,BH?
appointments_total_appointments,visit_category,Visit Category
appointments_total_appointments,slot_status,Slot Status
appointments_total_appointments,npv_recovery_category,NPV Recovery Category
appointments_total_appointments,is_telehealth,Telehealth?
appointments_total_appointments,is_membership_visit,Membership Visit
appointments_completed_visits,is_awv,Is AWV
appointments_completed_visits,clinic_name,Clinic
appointments_completed_visits,provider_name,Provider
appointments_completed_visits,scheduling_channel,Scheduling Channel
appointments_completed_visits,appointment_type_name,Appointment Type
appointments_completed_visits,is_future_appointment,Future?
appointments_completed_visits,is_cancelled,Cancelled?
appointments_completed_visits,is_behavioral_health,BH?
appointments_completed_visits,visit_category,Visit Category
appointments_completed_visits,slot_status,Slot Status
appointments_completed_visits,npv_recovery_category,NPV Recovery Category
appointments_completed_visits,is_telehealth,Telehealth?
appointments_completed_visits,is_membership_visit,Membership Visit
appointments_cancelled_appointments,is_awv,Is AWV
appointments_cancelled_appointments,clinic_name,Clinic
appointments_cancelled_appointments,provider_name,Provider
appointments_cancelled_appointments,scheduling_channel,Scheduling Channel
appointments_cancelled_appointments,appointment_type_name,Appointment Type
appointments_cancelled_appointments,is_future_appointment,Future?
appointments_cancelled_appointments,is_cancelled,Cancelled?
appointments_cancelled_appointments,is_behavioral_health,BH?
appointments_cancelled_appointments,visit_category,Visit Category
appointments_cancelled_appointments,slot_status,Slot Status
appointments_cancelled_appointments,npv_recovery_category,NPV Recovery Category
appointments_cancelled_appointments,is_telehealth,Telehealth?
appointments_cancelled_appointments,is_membership_visit,Membership Visit
appointments_no_shows,is_awv,Is AWV
appointments_no_shows,clinic_name,Clinic
appointments_no_shows,provider_name,Provider
appointments_no_shows,scheduling_channel,Scheduling Channel
appointments_no_shows,appointment_type_name,Appointment Type
appointments_no_shows,is_future_appointment,Future?
appointments_no_shows,is_cancelled,Cancelled?
appointments_no_shows,is_behavioral_health,BH?
appointments_no_shows,visit_category,Visit Category
appointments_no_shows,slot_status,Slot Status
appointments_no_shows,npv_recovery_category,NPV Recovery Category
appointments_no_shows,is_telehealth,Telehealth?
appointments_no_shows,is_membership_visit,Membership Visit
rescheduled_appointments,is_awv,Is AWV
rescheduled_appointments,clinic_name,Clinic
rescheduled_appointments,provider_name,Provider
rescheduled_appointments,scheduling_channel,Scheduling Channel
rescheduled_appointments,appointment_type_name,Appointment Type
rescheduled_appointments,is_future_appointment,Future?
rescheduled_appointments,is_cancelled,Cancelled?
rescheduled_appointments,is_behavioral_health,BH?
rescheduled_appointments,visit_category,Visit Category
rescheduled_appointments,slot_status,Slot Status
rescheduled_appointments,npv_recovery_category,NPV Recovery Category
rescheduled_appointments,is_telehealth,Telehealth?
rescheduled_appointments,is_membership_visit,Membership Visit
appointments_truly_cancelled_appointments,is_awv,Is AWV
appointments_truly_cancelled_appointments,clinic_name,Clinic
appointments_truly_cancelled_appointments,provider_name,Provider
appointments_truly_cancelled_appointments,scheduling_channel,Scheduling Channel
appointments_truly_cancelled_appointments,appointment_type_name,Appointment Type
appointments_truly_cancelled_appointments,is_future_appointment,Future?
appointments_truly_cancelled_appointments,is_cancelled,Cancelled?
appointments_truly_cancelled_appointments,is_behavioral_health,BH?
appointments_truly_cancelled_appointments,visit_category,Visit Category
appointments_truly_cancelled_appointments,slot_status,Slot Status
appointments_truly_cancelled_appointments,npv_recovery_category,NPV Recovery Category
appointments_truly_cancelled_appointments,is_telehealth,Telehealth?
appointments_truly_cancelled_appointments,is_membership_visit,Membership Visit
initial_visits,is_awv,Is AWV
initial_visits,clinic_name,Clinic
initial_visits,provider_name,Provider
initial_visits,scheduling_channel,Scheduling Channel
initial_visits,appointment_type_name,Appointment Type
initial_visits,is_future_appointment,Future?
initial_visits,is_cancelled,Cancelled?
initial_visits,is_behavioral_health,BH?
initial_visits,visit_category,Visit Category
initial_visits,slot_status,Slot Status
initial_visits,npv_recovery_category,NPV Recovery Category
initial_visits,is_telehealth,Telehealth?
initial_visits,is_membership_visit,Membership Visit
awv_visits,is_awv,Is AWV
awv_visits,clinic_name,Clinic
awv_visits,provider_name,Provider
awv_visits,scheduling_channel,Scheduling Channel
awv_visits,appointment_type_name,Appointment Type
awv_visits,is_future_appointment,Future?
awv_visits,is_cancelled,Cancelled?
awv_visits,is_behavioral_health,BH?
awv_visits,visit_category,Visit Category
awv_visits,slot_status,Slot Status
awv_visits,npv_recovery_category,NPV Recovery Category
awv_visits,is_telehealth,Telehealth?
awv_visits,is_membership_visit,Membership Visit
appointments_open_slots,is_awv,Is AWV
appointments_open_slots,clinic_name,Clinic
appointments_open_slots,provider_name,Provider
appointments_open_slots,scheduling_channel,Scheduling Channel
appointments_open_slots,appointment_type_name,Appointment Type
appointments_open_slots,is_future_appointment,Future?
appointments_open_slots,is_cancelled,Cancelled?
appointments_open_slots,is_behavioral_health,BH?
appointments_open_slots,visit_category,Visit Category
appointments_open_slots,slot_status,Slot Status
appointments_open_slots,npv_recovery_category,NPV Recovery Category
appointments_open_slots,is_telehealth,Telehealth?
appointments_open_slots,is_membership_visit,Membership Visit
appointments_filled_slots,is_awv,Is AWV
appointments_filled_slots,clinic_name,Clinic
appointments_filled_slots,provider_name,Provider
appointments_filled_slots,scheduling_channel,Scheduling Channel
appointments_filled_slots,appointment_type_name,Appointment Type
appointments_filled_slots,is_future_appointment,Future?
appointments_filled_slots,is_cancelled,Cancelled?
appointments_filled_slots,is_behavioral_health,BH?
appointments_filled_slots,visit_category,Visit Category
appointments_filled_slots,slot_status,Slot Status
appointments_filled_slots,npv_recovery_category,NPV Recovery Category
appointments_filled_slots,is_telehealth,Telehealth?
appointments_filled_slots,is_membership_visit,Membership Visit
npv_truly_lost,is_awv,Is AWV
npv_truly_lost,clinic_name,Clinic
npv_truly_lost,provider_name,Provider
